Close,Date
23.713,20-Apr-18
23.748,23-Apr-18
23.839,24-Apr-18
23.65,25-Apr-18
23.591,26-Apr-18
23.701,27-Apr-18
23.757,30-Apr-18
23.542,02-May-18
23.339,03-May-18
23.251,04-May-18
23.388,07-May-18
23.476,08-May-18
23.444,09-May-18
23.232,10-May-18
23.375,11-May-18
23.313,14-May-18
23.297,15-May-18
23.258,16-May-18
23.294,17-May-18
22.999,18-May-18
22.566,21-May-18
22.619,22-May-18
22.52,23-May-18
22.483,24-May-18
22.598,25-May-18
22.858,28-May-18
22.861,29-May-18
22.835,30-May-18
22.807,31-May-18
22.45,01-Jun-18
22.174,04-Jun-18
21.786,05-Jun-18
22.005,06-Jun-18
22.249,07-Jun-18
22.365,08-Jun-18
22.37,11-Jun-18
22.424,12-Jun-18
22.31,13-Jun-18
22.32,14-Jun-18
22.134,15-Jun-18
21.933,18-Jun-18
21.708,19-Jun-18
21.7,20-Jun-18
21.515,21-Jun-18
21.499,22-Jun-18
21.369,25-Jun-18
21.375,26-Jun-18
20.944,27-Jun-18
20.652,28-Jun-18
21.021,29-Jun-18
20.899,02-Jul-18
20.965,03-Jul-18
21.006,04-Jul-18
20.96,05-Jul-18
21.114,06-Jul-18
21.336,09-Jul-18
21.586,10-Jul-18
21.461,11-Jul-18
21.464,12-Jul-18
21.294,13-Jul-18
20.91,16-Jul-18
20.997,17-Jul-18
20.851,18-Jul-18
20.672,19-Jul-18
20.731,20-Jul-18
20.926,23-Jul-18
21.316,24-Jul-18
21.305,25-Jul-18
21.396,26-Jul-18
21.607,27-Jul-18
21.811,30-Jul-18
21.891,31-Jul-18
22.045,01-Aug-18
22.013,02-Aug-18
22.07,03-Aug-18
22.085,06-Aug-18
22.004,07-Aug-18
21.981,08-Aug-18
21.979,09-Aug-18
21.797,10-Aug-18
21.625,13-Aug-18
21.677,14-Aug-18
21.63,16-Aug-18
21.774,17-Aug-18
21.903,20-Aug-18
22.011,21-Aug-18
21.989,23-Aug-18
21.957,24-Aug-18
22.135,27-Aug-18
22.153,28-Aug-18
22.157,29-Aug-18
22.198,30-Aug-18
22.321,31-Aug-18
22.206,03-Sep-18
21.742,04-Sep-18
21.541,05-Sep-18
21.64,06-Sep-18
21.797,07-Sep-18
21.542,10-Sep-18
21.251,11-Sep-18
21.29,12-Sep-18
21.506,14-Sep-18
21.427,17-Sep-18
21.114,18-Sep-18
21.068,19-Sep-18
20.704,21-Sep-18
20.372,24-Sep-18
20.289,25-Sep-18
20.438,26-Sep-18
20.167,27-Sep-18
19.643,28-Sep-18
19.564,01-Oct-18
19.553,03-Oct-18
19.315,04-Oct-18
18.786,05-Oct-18
18.62,08-Oct-18
18.512,09-Oct-18
18.981,10-Oct-18
18.72,11-Oct-18
19.166,12-Oct-18
19.317,15-Oct-18
19.613,16-Oct-18
19.287,17-Oct-18
19.089,19-Oct-18
18.84,22-Oct-18
18.53,23-Oct-18
18.622,24-Oct-18
18.554,25-Oct-18
18.669,26-Oct-18
18.957,29-Oct-18
19.079,30-Oct-18
19.482,31-Oct-18
19.722,01-Nov-18
19.965,02-Nov-18
20.017,05-Nov-18
20.042,06-Nov-18
20.24,09-Nov-18
20.114,12-Nov-18
20.19,13-Nov-18
20.176,14-Nov-18
20.248,15-Nov-18
20.165,16-Nov-18
20.192,19-Nov-18
20.086,20-Nov-18
20.066,21-Nov-18
19.952,22-Nov-18
19.991,26-Nov-18
20.05,27-Nov-18
19.997,28-Nov-18
20.065,29-Nov-18
20.119,30-Nov-18
20.161,03-Dec-18
20.215,04-Dec-18
20.027,05-Dec-18
19.734,06-Dec-18
19.703,07-Dec-18
19.417,10-Dec-18
19.566,11-Dec-18
19.948,12-Dec-18
20.112,13-Dec-18
20.195,14-Dec-18
20.315,17-Dec-18
20.355,18-Dec-18
20.547,19-Dec-18
20.584,20-Dec-18
20.389,21-Dec-18
20.309,24-Dec-18
20.319,26-Dec-18
20.466,27-Dec-18
20.584,28-Dec-18
20.745,31-Dec-18
20.76,01-Jan-19
20.68,02-Jan-19
20.497,03-Jan-19
20.461,04-Jan-19
20.471,07-Jan-19
20.457,08-Jan-19
20.405,09-Jan-19
20.495,10-Jan-19
20.425,11-Jan-19
20.328,14-Jan-19
20.455,15-Jan-19
20.475,16-Jan-19
20.436,17-Jan-19
20.356,18-Jan-19
20.234,21-Jan-19
20.1,22-Jan-19
20.102,23-Jan-19
20.036,24-Jan-19
19.829,25-Jan-19
19.498,28-Jan-19
19.462,29-Jan-19
19.588,30-Jan-19
19.65,31-Jan-19
19.666,01-Feb-19
19.611,04-Feb-19
19.577,05-Feb-19
19.634,06-Feb-19
19.717,07-Feb-19
19.508,08-Feb-19
19.258,11-Feb-19
19.222,12-Feb-19
19.095,13-Feb-19
19.118,14-Feb-19
19.07,15-Feb-19
18.924,18-Feb-19
18.937,19-Feb-19
19.182,20-Feb-19
19.328,21-Feb-19
19.366,22-Feb-19
19.585,25-Feb-19
19.573,26-Feb-19
19.686,27-Feb-19
19.769,28-Feb-19
20.058,01-Mar-19
20.611,05-Mar-19
20.759,06-Mar-19
20.781,07-Mar-19
20.874,08-Mar-19
21.25,11-Mar-19
21.502,12-Mar-19
21.541,13-Mar-19
21.397,14-Mar-19
21.296,15-Mar-19
21.223,18-Mar-19
21.342,19-Mar-19
21.307,20-Mar-19
21.258,22-Mar-19
21.06,25-Mar-19
21.166,26-Mar-19
21.219,27-Mar-19
21.428,28-Mar-19
21.639,29-Mar-19
21.674,01-Apr-19
21.669,02-Apr-19
21.482,03-Apr-19
21.497,04-Apr-19
21.621,05-Apr-19
21.555,08-Apr-19
21.608,09-Apr-19
21.606,10-Apr-19
21.585,11-Apr-19
21.714,12-Apr-19
21.821,15-Apr-19
21.956,16-Apr-19
21.912,18-Apr-19
21.638,22-Apr-19
21.669,23-Apr-19
21.704,24-Apr-19
21.732,25-Apr-19
21.77,26-Apr-19
21.642,30-Apr-19
21.621,02-May-19
21.555,03-May-19
21.385,06-May-19
21.298,07-May-19
21.079,08-May-19
21.017,09-May-19
20.957,10-May-19
20.6,13-May-19
20.771,14-May-19
20.678,15-May-19
20.737,16-May-19
20.889,17-May-19
21.869,20-May-19
21.642,21-May-19
21.696,22-May-19
21.901,23-May-19
22.53,24-May-19
23.174,27-May-19
23.096,28-May-19
23.013,29-May-19
23.144,30-May-19
23.056,31-May-19
23.138,03-Jun-19
23.133,04-Jun-19
22.738,06-Jun-19
22.725,07-Jun-19
22.83,10-Jun-19
22.934,11-Jun-19
22.735,12-Jun-19
22.676,13-Jun-19
22.571,14-Jun-19
22.23,17-Jun-19
22.285,18-Jun-19
22.067,19-Jun-19
22.404,20-Jun-19
22.341,21-Jun-19
22.256,24-Jun-19
22.419,25-Jun-19
22.688,26-Jun-19
22.738,27-Jun-19
22.821,28-Jun-19
22.867,01-Jul-19
22.91,02-Jul-19
22.898,03-Jul-19
22.972,04-Jul-19
22.538,05-Jul-19
22.04,08-Jul-19
22.171,09-Jul-19
22.013,10-Jul-19
22.152,11-Jul-19
22.082,12-Jul-19
22.054,15-Jul-19
22.102,16-Jul-19
22.13,17-Jul-19
21.94,18-Jul-19
21.716,19-Jul-19
21.636,22-Jul-19
21.618,23-Jul-19
21.334,24-Jul-19
21.355,25-Jul-19
21.402,26-Jul-19
21.157,29-Jul-19
20.919,30-Jul-19
20.96,31-Jul-19
